jobName,jobCategory,education,city,releaseDate,jobCity,experience,salary,jobDesc,url,sourceCn,jobId,jobUrl,sourceName,salary_mid,exp_min,exp_max
故事板艺术家-闪耀暖暖,其他,本科以上,上海,2025-11-26,上海,3-5年,,,https://www.jobui.com/job/324594731/,职友集,6e397774e9a9acee44c5de6c48a87241,https://www.jobui.com/job/324594731/,职友集,,3.0,5.0
游戏GUI设计师（UE写实在研）,技术开发,本科以上,上海,2025-11-26,上海,3-5年,,,https://www.jobui.com/job/324602031/,职友集,609c2376555eae0f28d7f50eb637c84c,https://www.jobui.com/job/324602031/,职友集,,3.0,5.0
品牌营销策划-恋与深空,其他,本科以上,上海,2025-11-26,上海,不限经验,,,https://www.jobui.com/job/324598002/,职友集,f1fc3fe0fd7618fb94dd446f0b053638,https://www.jobui.com/job/324598002/,职友集,,,
资深营销策划-内容生态向-恋与深空,其他,本科以上,上海,2025-11-26,上海,不限经验,,,https://www.jobui.com/job/324610505/,职友集,ba66a44f17b82c0d72cb255c9aaa3549,https://www.jobui.com/job/324610505/,职友集,,,
渲染TA-闪耀暖暖,其他,本科以上,上海,2025-11-26,上海,3-5年,,,https://www.jobui.com/job/324603604/,职友集,10a56d380923f1d3fd52f12db9465443,https://www.jobui.com/job/324603604/,职友集,,3.0,5.0
Gameplay客户端开发-战斗组长（UE在研）,技术开发,本科以上,上海,2025-11-26,上海,5-10年,,,https://www.jobui.com/job/324607866/,职友集,5ab2d4692af8a161dca2b42dbc7d6824,https://www.jobui.com/job/324607866/,职友集,,5.0,10.0
Gameplay客户端开发-3C组长（UE在研）,技术开发,本科以上,上海,2025-11-26,上海,5-10年,,,https://www.jobui.com/job/324612599/,职友集,b8252beb758b1480968638b0801eefc5,https://www.jobui.com/job/324612599/,职友集,,5.0,10.0
游戏动画TA（UE在研）,其他,本科以上,上海,2025-11-26,上海,5-10年,,,https://www.jobui.com/job/324602804/,职友集,7285eb7fa8cccf745abda90aca59142b,https://www.jobui.com/job/324602804/,职友集,,5.0,10.0
包装设计师-IP开发（星叠）(A181545),技术开发,本科以上,上海,2025-11-26,上海,不限经验,,,https://www.jobui.com/job/324603314/,职友集,d094b4c78dd1eb082741092dee80fbf5,https://www.jobui.com/job/324603314/,职友集,,,
技术美术（角色向）-UE5在研,其他,本科以上,上海,2025-11-26,上海,5-10年,,,https://www.jobui.com/job/324612556/,职友集,94082b51cb98f221696e2c6e7ed2dad4,https://www.jobui.com/job/324612556/,职友集,,5.0,10.0
支付产品经理(A166407),其他,本科以上,上海,2025-11-25,上海,不限经验,,,https://www.jobui.com/job/320240313/,职友集,fc29b05d0a4ab192500495cad5ab6fd4,https://www.jobui.com/job/320240313/,职友集,,,
繁中视频设计师（子公司编制）,技术开发,大专以上,上海,2025-11-24,上海,1-3年,,,https://www.jobui.com/job/324483339/,职友集,91dfc5014ff144d775021678a73b5812,https://www.jobui.com/job/324483339/,职友集,,1.0,3.0
资深地编-UE5写实动作在研新项目,其他,本科以上,上海,2025-11-24,上海,3-5年,,,https://www.jobui.com/job/324483479/,职友集,8c0d201c1e6011fbf05fc5cc27c79fa4,https://www.jobui.com/job/324483479/,职友集,,3.0,5.0
公关经理,其他,本科以上,上海,2025-11-24,上海,3-5年,,,https://www.jobui.com/job/324479030/,职友集,6efde6cff037ec2dcd238cf4352cbc91,https://www.jobui.com/job/324479030/,职友集,,3.0,5.0
信息化技术负责人,其他,本科以上,上海,2025-11-24,上海,5-10年,,,https://www.jobui.com/job/324468584/,职友集,39aac19a57711616c992b0e23edc66c4,https://www.jobui.com/job/324468584/,职友集,,5.0,10.0
高级广告数据开发,技术开发,本科以上,上海,2025-11-23,上海,5-10年,,,https://www.jobui.com/job/321495301/,职友集,6747f2e879036346dd0bc5581cbd7adc,https://www.jobui.com/job/321495301/,职友集,,5.0,10.0
广告开发资深架构师,技术开发,本科以上,上海,2025-11-23,上海,5-10年,,,https://www.jobui.com/job/312817764/,职友集,23965a491ec6f42355c74cfa536e85e1,https://www.jobui.com/job/312817764/,职友集,,5.0,10.0
资深后端研发工程师-交易支付方向,技术开发,本科以上,上海,2025-11-23,上海,5-10年,25000-50000,,https://www.jobui.com/job/313669956/,职友集,f69055d21452a7582e06a7437f7c8f80,https://www.jobui.com/job/313669956/,职友集,37500.0,5.0,10.0
音频TA,其他,本科以上,上海,2025-11-22,上海,1-3年,,,https://www.jobui.com/job/306219315/,职友集,a0aba602633e6bb2a96688c25d3c93be,https://www.jobui.com/job/306219315/,职友集,,1.0,3.0
公关内容策划(A89789),其他,本科以上,上海,2025-11-22,上海,3-5年,,,https://www.jobui.com/job/324370198/,职友集,9a9929cffde30d8e7f6fc00d87e76127,https://www.jobui.com/job/324370198/,职友集,,3.0,5.0
3D特效-恋与深空,其他,大专以上,上海,2025-11-16,上海,3-5年,,,https://www.jobui.com/job/308262339/,职友集,1add2014123567d9f958ffd3ae8b2391,https://www.jobui.com/job/308262339/,职友集,,3.0,5.0
行政事务助理,其他,本科以上,上海,2025-11-16,上海,5-10年,,,https://www.jobui.com/job/324015055/,职友集,93c5817724a62d3bdb07bdb84352d828,https://www.jobui.com/job/324015055/,职友集,,5.0,10.0
3D游戏特效-恋与深空,其他,大专以上,上海,2025-11-16,上海,5-10年,,,https://www.jobui.com/job/324026350/,职友集,c2bb2f884f94852c5ea73c6578b66e10,https://www.jobui.com/job/324026350/,职友集,,5.0,10.0
场景原画-恋与深空,其他,大专以上,上海,2025-11-15,上海,1-3年,,,https://www.jobui.com/job/309250147/,职友集,2be27ef459de3fb0f81411f504832cb1,https://www.jobui.com/job/309250147/,职友集,,1.0,3.0
招聘HR,其他,本科以上,上海,2025-11-15,上海,5-10年,,,https://www.jobui.com/job/323980188/,职友集,9e642ea7e35c18d879d86f8916394323,https://www.jobui.com/job/323980188/,职友集,,5.0,10.0
3D游戏特效-恋与深空（星叠）,其他,大专以上,上海,2025-11-15,上海,3-5年,,,https://www.jobui.com/job/323961020/,职友集,56127d96083e48dc2514cc3f7e11d623,https://www.jobui.com/job/323961020/,职友集,,3.0,5.0
任务策划-恋与深空,其他,本科以上,上海,2025-11-12,上海,3-5年,15000-30000,,https://www.jobui.com/job/312415071/,职友集,bb77bc98a6b49a183c4b2d21b63f4eec,https://www.jobui.com/job/312415071/,职友集,22500.0,3.0,5.0
游戏UI设计师（UE写实在研）,技术开发,本科以上,上海,2025-11-11,上海,1-3年,,,https://www.jobui.com/job/323670541/,职友集,e4de61d0eb08173080c4664cb4077f38,https://www.jobui.com/job/323670541/,职友集,,1.0,3.0
客户端开发-恋与深空（星叠）,技术开发,本科以上,上海,2025-11-11,上海,3-5年,,,https://www.jobui.com/job/323488598/,职友集,c5e7aa4f3ed217e762417dd6c0fd8462,https://www.jobui.com/job/323488598/,职友集,,3.0,5.0
引擎优化工程师（UE5）-无限暖暖,技术开发,本科以上,上海,2025-11-10,上海,5-10年,,,https://www.jobui.com/job/323541380/,职友集,969f170fc484ad75f08fae3ebb40c157,https://www.jobui.com/job/323541380/,职友集,,5.0,10.0
版本运营-无限暖暖,运营,本科以上,上海,2025-11-09,上海,3-5年,,,https://www.jobui.com/job/323495738/,职友集,b7a5fdc9c2f99a1bbce5e2b385b4dc60,https://www.jobui.com/job/323495738/,职友集,,3.0,5.0
用户运营-版宣方向-无限暖暖(A212973),运营,本科以上,上海,2025-11-04,上海,3-5年,,,https://www.jobui.com/job/323066893/,职友集,f38d3ce069bbc5dc208edb66cc85edd8,https://www.jobui.com/job/323066893/,职友集,,3.0,5.0
绑定专家-UE5写实在研,其他,大专以上,上海,2025-11-03,上海,5-10年,,,https://www.jobui.com/job/322501133/,职友集,58d392c9dec10adced9db51a5a0e4955,https://www.jobui.com/job/322501133/,职友集,,5.0,10.0
客户端工具开发-恋与深空,技术开发,本科以上,上海,2025-11-03,上海,5-10年,,,https://www.jobui.com/job/322513205/,职友集,90152b02df8eeba3a6710b7108264a32,https://www.jobui.com/job/322513205/,职友集,,5.0,10.0
Layout-恋与深空,其他,大专以上,上海,2025-11-01,上海,不限经验,,,https://www.jobui.com/job/322878229/,职友集,f614f5c51b0f66bb7caa360e7a0e23ba,https://www.jobui.com/job/322878229/,职友集,,,
UI动效设计师（星叠）,技术开发,大专以上,上海,2025-11-01,上海,1-3年,,,https://www.jobui.com/job/322866353/,职友集,893c615c8e349cdfc0aca8e88443ca0c,https://www.jobui.com/job/322866353/,职友集,,1.0,3.0
大数据运维工程师,技术开发,本科以上,上海,2025-10-30,上海,5-10年,,,https://www.jobui.com/job/322262912/,职友集,9f8d046202d1a38a9ee22b8114996458,https://www.jobui.com/job/322262912/,职友集,,5.0,10.0
财务BP,其他,本科以上,上海,2025-10-30,上海,不限经验,30000-60000,,https://www.jobui.com/job/310200646/,职友集,b2997e4e3df813dc7eec17bef7f44dad,https://www.jobui.com/job/310200646/,职友集,45000.0,,
UI动效设计师-无限暖暖（星叠）,技术开发,本科以上,上海,2025-10-29,上海,1-3年,,,https://www.jobui.com/job/322695272/,职友集,3c02aab7cb1b8fc6ad19709a3fa0fd02,https://www.jobui.com/job/322695272/,职友集,,1.0,3.0
战斗策划-恋与深空,其他,本科以上,上海,2025-10-28,上海,3-5年,,,https://www.jobui.com/job/322640155/,职友集,d0df7f38708c2e9e4fd3d38c4648b9c7,https://www.jobui.com/job/322640155/,职友集,,3.0,5.0
游戏测试-UE在研,其他,本科以上,上海,2025-10-28,上海,1-3年,,,https://www.jobui.com/job/322623656/,职友集,4418278df8ff10fc93750bf823d4bfaa,https://www.jobui.com/job/322623656/,职友集,,1.0,3.0
音视频混音师,其他,本科以上,上海,2025-10-27,上海,3-5年,,,https://www.jobui.com/job/322080821/,职友集,371110030d78924a3b8f9716d230f647,https://www.jobui.com/job/322080821/,职友集,,3.0,5.0
雇主品牌内容运营专家,运营,本科以上,上海,2025-10-27,上海,3-5年,,,https://www.jobui.com/job/322558522/,职友集,4bf1335b6991c6b8488a7a8fded79425,https://www.jobui.com/job/322558522/,职友集,,3.0,5.0
动画TA-无限暖暖(A201917),其他,不限学历,上海,2025-10-26,上海,3-5年,,,https://www.jobui.com/job/322515606/,职友集,6afe2bbba35565f1befeeca24ba3c700,https://www.jobui.com/job/322515606/,职友集,,3.0,5.0
UI动效设计师-无限暖暖（星叠）(A144612),技术开发,本科以上,上海,2025-10-25,上海,1-3年,,,https://www.jobui.com/job/322448442/,职友集,94ed67360957390e8a0035d6f5a79a86,https://www.jobui.com/job/322448442/,职友集,,1.0,3.0
战斗表演动画-恋与深空,其他,大专以上,上海,2025-10-25,上海,不限经验,,,https://www.jobui.com/job/322453190/,职友集,f9427510bb37879cd8a00a125c1d1ba2,https://www.jobui.com/job/322453190/,职友集,,,
技术策划（恋与深空）,其他,本科以上,上海,2025-10-25,上海,3-5年,25000-50000,,https://www.jobui.com/job/316181178/,职友集,30382175d8c4f898e20feb43c7c26f35,https://www.jobui.com/job/316181178/,职友集,37500.0,3.0,5.0
组织文化-活动方向,其他,本科以上,上海,2025-10-22,上海,3-5年,,,https://www.jobui.com/job/322262810/,职友集,ca4a1763ba3f37c76c17d5c59f6e9f04,https://www.jobui.com/job/322262810/,职友集,,3.0,5.0
组织文化-传播方向,其他,本科以上,上海,2025-10-22,上海,5-10年,,,https://www.jobui.com/job/322262808/,职友集,4f9293f3ae15f5e3960bc58f989a86a7,https://www.jobui.com/job/322262808/,职友集,,5.0,10.0
UI动效设计师-无限暖暖(A258766),技术开发,本科以上,上海,2025-10-21,上海,不限经验,,,https://www.jobui.com/job/321706188/,职友集,c577cacf7d359eb58cb4cadea0d92ebb,https://www.jobui.com/job/321706188/,职友集,,,
资深结算,其他,本科以上,上海,2025-10-20,上海,3-5年,,,https://www.jobui.com/job/310450435/,职友集,37131bdebaf3e585f506dec270a1d906,https://www.jobui.com/job/310450435/,职友集,,3.0,5.0
系统策划（恋与深空）,其他,本科以上,上海,2025-10-19,上海,3-5年,,,https://www.jobui.com/job/322063183/,职友集,d079b90488714a6d7775b619e4761549,https://www.jobui.com/job/322063183/,职友集,,3.0,5.0
任务策划（恋与深空）,其他,本科以上,上海,2025-10-19,上海,3-5年,,,https://www.jobui.com/job/322063187/,职友集,247fd983053db7d4dec73568f1a55a5d,https://www.jobui.com/job/322063187/,职友集,,3.0,5.0
UI动效设计师-恋与制作人(A89283A),技术开发,大专以上,上海,2025-10-18,上海,不限经验,,,https://www.jobui.com/job/321996342/,职友集,1a5643a529122855228a452818d0d19e,https://www.jobui.com/job/321996342/,职友集,,,
广告大数据开发(A245100),技术开发,本科以上,上海,2025-10-17,上海,5-10年,,,https://www.jobui.com/job/321047097/,职友集,b89781f6d36cf1cc18d5d1caf7bc7837,https://www.jobui.com/job/321047097/,职友集,,5.0,10.0
世界观文案-恋与深空,其他,本科以上,上海,2025-10-16,上海,不限经验,,,https://www.jobui.com/job/321207366/,职友集,48b4e8e59347e45ea99b04a058b9ddec,https://www.jobui.com/job/321207366/,职友集,,,
UI 插画师-无限暖暖,其他,本科以上,上海,2025-10-15,上海,1-3年,,,https://www.jobui.com/job/321833460/,职友集,6055ca9aa4cc3de20bb42ad660ae7e49,https://www.jobui.com/job/321833460/,职友集,,1.0,3.0
交互设计师-无限暖暖（星叠）(A56588),技术开发,本科以上,上海,2025-10-14,上海,1-3年,,,https://www.jobui.com/job/321769203/,职友集,f68be21c49bb49fa21689c9bb4fffab1,https://www.jobui.com/job/321769203/,职友集,,1.0,3.0
交互设计师-无限暖暖（星叠）,技术开发,本科以上,上海,2025-10-14,上海,1-3年,,,https://www.jobui.com/job/321755143/,职友集,bb46b1c11e9efcfac810bdf8167e68a6,https://www.jobui.com/job/321755143/,职友集,,1.0,3.0
财务系统产品专家,其他,本科以上,上海,2025-10-14,上海,5-10年,,,https://www.jobui.com/job/321749291/,职友集,4c1c4fad4d1b09bd5d0f031825ef2572,https://www.jobui.com/job/321749291/,职友集,,5.0,10.0
Web前端开发工程师（星叠）,技术开发,本科以上,上海,2025-10-13,上海,3-5年,,,https://www.jobui.com/job/321696505/,职友集,02c524b30c718cb9ce64d62cc37ad3c2,https://www.jobui.com/job/321696505/,职友集,,3.0,5.0
游戏产品经理,其他,本科以上,上海,2025-10-13,上海,5-10年,,,https://www.jobui.com/job/314055087/,职友集,f82ec3baa2bec8ae2e823e0b933a8873,https://www.jobui.com/job/314055087/,职友集,,5.0,10.0
测试开发-Web方向,技术开发,本科以上,上海,2025-10-12,上海,3-5年,,,https://www.jobui.com/job/321586619/,职友集,5344752291d8c5793794e0393b3360f3,https://www.jobui.com/job/321586619/,职友集,,3.0,5.0
PM/APM-无限暖暖（星叠）(A94047),其他,本科以上,上海,2025-10-11,上海,不限经验,,,https://www.jobui.com/job/321595753/,职友集,e00cf6c9d8b4924e60b4081309526f80,https://www.jobui.com/job/321595753/,职友集,,,
游戏招聘HR-日语方向,其他,本科以上,上海,2025-10-11,上海,1-3年,,,https://www.jobui.com/job/321599359/,职友集,6623e86b6066b0c8b7f8545b78efa0ec,https://www.jobui.com/job/321599359/,职友集,,1.0,3.0
薪酬绩效专家,其他,本科以上,上海,2025-10-11,上海,5-10年,28000-55000,,https://www.jobui.com/job/321598903/,职友集,1f0a727d97ed7afc8601af26df135e2e,https://www.jobui.com/job/321598903/,职友集,41500.0,5.0,10.0
HRBP,其他,本科以上,上海,2025-10-08,上海,3-5年,20000-40000,,https://www.jobui.com/job/233763933/,职友集,9d01ef589d0f955861c552f2960c4ebd,https://www.jobui.com/job/233763933/,职友集,30000.0,3.0,5.0
视觉设计师-IP开发,美工,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/308933875/,职友集,34ebba3ce007014442dfa10fd940e41d,https://www.jobui.com/job/308933875/,职友集,,,
电商营销设计师-IP开发,技术开发,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321446616/,职友集,b69e606c227a40040074130ea6c4f7f3,https://www.jobui.com/job/321446616/,职友集,,,
衍生品设计师-谷子类-恋与深空（星叠 ）,技术开发,不限学历,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321446552/,职友集,02e95f91009b91e776d7be728c6e300d,https://www.jobui.com/job/321446552/,职友集,,,
包装设计师-IP开发,技术开发,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321457407/,职友集,b0160b6006089e5f7c2961b8b96aa260,https://www.jobui.com/job/321457407/,职友集,,,
音频QA（星叠）,其他,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321463489/,职友集,04a1482b0a3d70e23794de3cc57fb4c1,https://www.jobui.com/job/321463489/,职友集,,,
角色原画,其他,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321457825/,职友集,2f927eaa9d077a8e67bab7750ee330f1,https://www.jobui.com/job/321457825/,职友集,,,
周边电商摄影师-IP开发,技术开发,本科以上,上海,2025-10-07,上海,不限经验,,,https://www.jobui.com/job/321471644/,职友集,59818e09ce4c2bfef300f1352e5cf227,https://www.jobui.com/job/321471644/,职友集,,,
动画编导-无限暖暖,其他,大专以上,上海,2025-10-06,上海,不限经验,20000-35000,,https://www.jobui.com/job/318194243/,职友集,f613264106246ee5904d12d61c549bfb,https://www.jobui.com/job/318194243/,职友集,27500.0,,
内容运营,运营,本科以上,上海,2025-10-05,上海,3-5年,,,https://www.jobui.com/job/321364689/,职友集,c92950242e967511516b796783830a08,https://www.jobui.com/job/321364689/,职友集,,3.0,5.0
衍生品开发PM--IP开发(A208309),技术开发,本科以上,上海,2025-10-05,上海,不限经验,,,https://www.jobui.com/job/321366881/,职友集,478fc8f23a20451adcb0d1735aa7a4ea,https://www.jobui.com/job/321366881/,职友集,,,
线下渠道-IP开发(A166121),技术开发,本科以上,上海,2025-10-05,上海,不限经验,,,https://www.jobui.com/job/321366479/,职友集,cd747598e5594dc0b7ec4bde6b9409f5,https://www.jobui.com/job/321366479/,职友集,,,
动画TA,其他,本科以上,上海,2025-10-05,上海,1-3年,,,https://www.jobui.com/job/302755036/,职友集,504303fb54467c1457af4d46412110b7,https://www.jobui.com/job/302755036/,职友集,,1.0,3.0
营销支持-欧美发行（星叠）,其他,本科以上,上海,2025-10-05,上海,不限经验,,,https://www.jobui.com/job/321365533/,职友集,5745a7b41d62c2b620a57acb14a725be,https://www.jobui.com/job/321365533/,职友集,,,
场景原画-无限暖暖,其他,本科以上,上海,2025-10-04,上海,3-5年,,,https://www.jobui.com/job/321335922/,职友集,44c235993190c415c6bc48033ff2c687,https://www.jobui.com/job/321335922/,职友集,,3.0,5.0
IT开发经理（企业信息化方向）,技术开发,本科以上,上海,2025-10-03,上海,不限经验,,,https://www.jobui.com/job/320817454/,职友集,3829a36734a7147607707547bccb68f8,https://www.jobui.com/job/320817454/,职友集,,,
3D游戏特效-闪耀暖暖,其他,本科以上,上海,2025-10-01,上海,3-5年,,,https://www.jobui.com/job/321221228/,职友集,1e95e8e4c99f00da2ca813bfabbc1cad,https://www.jobui.com/job/321221228/,职友集,,3.0,5.0
叙事策划-无限暖暖,其他,本科以上,上海,2025-09-30,上海,3-5年,,,https://www.jobui.com/job/320973377/,职友集,816e09928ed6e4b7ff91145a9df3fc67,https://www.jobui.com/job/320973377/,职友集,,3.0,5.0
动画TA-UE写实在研,其他,本科以上,上海,2025-09-30,上海,5-10年,,,https://www.jobui.com/job/321160261/,职友集,33b8ab20ccf838a4905e8d6cd601336f,https://www.jobui.com/job/321160261/,职友集,,5.0,10.0
电商客服专员,客服,大专以上,芜湖,2025-09-30,芜湖,1-3年,,,https://www.jobui.com/job/321143076/,职友集,9c866bef7ee5f7f776dad4a9b1132e66,https://www.jobui.com/job/321143076/,职友集,,1.0,3.0
技术PM-恋与深空,其他,本科以上,上海,2025-09-30,上海,3-5年,,,https://www.jobui.com/job/321096167/,职友集,02c0a5e15b82029d88cd1584cba72d69,https://www.jobui.com/job/321096167/,职友集,,3.0,5.0
UE5物理系统工程师,技术开发,本科以上,上海,2025-09-30,上海,3-5年,,,https://www.jobui.com/job/321155608/,职友集,6381bee9042378dbacdaae9917af9944,https://www.jobui.com/job/321155608/,职友集,,3.0,5.0
客户端开发-恋与深空,技术开发,本科以上,上海,2025-09-27,上海,3-5年,25000-50000,,https://www.jobui.com/job/318854381/,职友集,55ec57de012ac5623c8b412dd0a2d1be,https://www.jobui.com/job/318854381/,职友集,37500.0,3.0,5.0
过场动画师-无限暖暖,其他,本科以上,上海,2025-09-27,上海,3-5年,,,https://www.jobui.com/job/320330920/,职友集,ffef735a4ddc3138e7a5755250d7c110,https://www.jobui.com/job/320330920/,职友集,,3.0,5.0
后端开发工程师,技术开发,本科以上,上海,2025-09-26,上海,5-10年,25000-40000元,,https://www.jobui.com/job/301343395/,职友集,d3311e25e0977b472821d52ee0387ccb,https://www.jobui.com/job/301343395/,职友集,32500.0,5.0,10.0
解算师（星叠）,其他,本科以上,上海,2025-09-24,上海,3-5年,,,https://www.jobui.com/job/320811681/,职友集,6097e0b177a7167a09a706cc90e65d21,https://www.jobui.com/job/320811681/,职友集,,3.0,5.0
硬件工程师,技术开发,本科以上,上海,2025-09-24,上海,3-5年,,,https://www.jobui.com/job/320837361/,职友集,51687773c1dbb10d35376221d0917ec3,https://www.jobui.com/job/320837361/,职友集,,3.0,5.0
渲染TA-闪耀暖暖(A121560),其他,本科以上,上海,2025-09-22,上海,3-5年,,,https://www.jobui.com/job/320695980/,职友集,b28d6816f77289b5ba887336064cf9c5,https://www.jobui.com/job/320695980/,职友集,,3.0,5.0
客户端开发-AI方向,技术开发,本科以上,上海,2025-09-21,上海,3-5年,,,https://www.jobui.com/job/320478685/,职友集,ce83bb77552555177fd79f6332a26778,https://www.jobui.com/job/320478685/,职友集,,3.0,5.0
客户端开发-3C方向-恋与深空,技术开发,本科以上,上海,2025-09-21,上海,3-5年,,,https://www.jobui.com/job/320665817/,职友集,25d31ee540e52c4dfc83c0544cbbf7c4,https://www.jobui.com/job/320665817/,职友集,,3.0,5.0
数据开发工程师,技术开发,本科以上,上海,2025-09-21,上海,5-10年,,,https://www.jobui.com/job/320670301/,职友集,3925478fef6e88d95b8fdabaebe3d3f7,https://www.jobui.com/job/320670301/,职友集,,5.0,10.0
产品经理（HR系统方向）,其他,本科以上,上海,2025-09-21,上海,5-10年,,,https://www.jobui.com/job/320670015/,职友集,cb90c1e688f07a80c0236a6f86cd0937,https://www.jobui.com/job/320670015/,职友集,,5.0,10.0
游戏研发PM（UE写实在研新项目）,技术开发,本科以上,上海,2025-09-21,上海,1-3年,,,https://www.jobui.com/job/320668551/,职友集,39cc75465fa1e8d9f1437da045d2ca96,https://www.jobui.com/job/320668551/,职友集,,1.0,3.0
测试工程师,技术开发,本科以上,上海,2025-09-21,上海,5-10年,15000-25000,,https://www.jobui.com/job/291057722/,职友集,080aadff551a737e9337a876f7a76f89,https://www.jobui.com/job/291057722/,职友集,20000.0,5.0,10.0
客户端开发（UE5）-无限暖暖,技术开发,本科以上,上海,2025-09-17,上海,3-5年,,,https://www.jobui.com/job/319933699/,职友集,56e22a755978265d10fa9ebd5a956a20,https://www.jobui.com/job/319933699/,职友集,,3.0,5.0
项目管理PM(A206942),其他,本科以上,上海,2025-09-17,上海,3-5年,,,https://www.jobui.com/job/320429515/,职友集,bf5f6fb56b8b3986beaa8c9407fccecb,https://www.jobui.com/job/320429515/,职友集,,3.0,5.0
PM/APM-无限暖暖,其他,本科以上,上海,2025-09-14,上海,3-5年,25000-50000,,https://www.jobui.com/job/312548346/,职友集,aab1c88b64e576ea5629e0ce9c755133,https://www.jobui.com/job/312548346/,职友集,37500.0,3.0,5.0
业财系统产品经理,其他,本科以上,上海,2025-09-11,上海,3-5年,,,https://www.jobui.com/job/319527920/,职友集,ec21dd05ab6b6a813a95bbee2cad1212,https://www.jobui.com/job/319527920/,职友集,,3.0,5.0
渲染TA,其他,本科以上,上海,2025-09-11,上海,3-5年,25000-50000,,https://www.jobui.com/job/280322721/,职友集,336c6dd48bbd393b3d34420101b1129d,https://www.jobui.com/job/280322721/,职友集,37500.0,3.0,5.0
LLM Agent算法工程师(A44100),技术开发,本科以上,上海,2025-09-10,上海,3-5年,20000-30000,,https://www.jobui.com/job/318187874/,职友集,920c53e28a1ea476c75b45ba8197949a,https://www.jobui.com/job/318187874/,职友集,25000.0,3.0,5.0
角色原画-无限暖暖,其他,大专以上,上海,2025-09-09,上海,1-3年,15000-25000,,https://www.jobui.com/job/318934308/,职友集,b3903c65d2d04b97b7bc4455cc44cc9c,https://www.jobui.com/job/318934308/,职友集,20000.0,1.0,3.0
角色原画-无限暖暖（星叠）,其他,大专以上,上海,2025-09-09,上海,不限经验,,,https://www.jobui.com/job/319353321/,职友集,fdaf6dcada3b62109179f74d3d538be0,https://www.jobui.com/job/319353321/,职友集,,,
UE灯光,其他,大专以上,上海,2025-09-09,上海,1-3年,,,https://www.jobui.com/job/319737219/,职友集,2d77a6e30de59a2804d24628fa5d9130,https://www.jobui.com/job/319737219/,职友集,,1.0,3.0
战斗动作设计,技术开发,大专以上,上海,2025-09-08,上海,3-5年,,,https://www.jobui.com/job/319299518/,职友集,4471c3da6cec08e98db34d355b929f12,https://www.jobui.com/job/319299518/,职友集,,3.0,5.0
资金运营,运营,本科以上,上海,2025-09-08,上海,3-5年,,,https://www.jobui.com/job/319865767/,职友集,09dbf4921921f3e158091dd6d32a2d9b,https://www.jobui.com/job/319865767/,职友集,,3.0,5.0
广告开发资深架构师(A17785),技术开发,本科以上,上海,2025-09-04,上海,不限经验,30000-50000,,https://www.jobui.com/job/313013903/,职友集,9bb23e677ee133e21ab028269ba317f6,https://www.jobui.com/job/313013903/,职友集,40000.0,,
美术工具开发（星叠）,技术开发,本科以上,上海,2025-09-03,上海,3-5年,,,https://www.jobui.com/job/319548074/,职友集,894bee92d138db79c5e8e2dd272edf4a,https://www.jobui.com/job/319548074/,职友集,,3.0,5.0
文戏动画师,其他,大专以上,上海,2025-09-02,上海,3-5年,20000-40000,,https://www.jobui.com/job/281569703/,职友集,0505c70489172538d1951ab24f999b56,https://www.jobui.com/job/281569703/,职友集,30000.0,3.0,5.0
3D角色-UE写实在研,其他,大专以上,上海,2025-08-31,上海,5-10年,,,https://www.jobui.com/job/319276124/,职友集,9f993c6351c0480421110c7614be8f91,https://www.jobui.com/job/319276124/,职友集,,5.0,10.0
资深英语语言专家-恋与深空(A71573),其他,硕士以上,上海,2025-08-31,上海,3-5年,18000-35000,,https://www.jobui.com/job/319281992/,职友集,f1ad50200ea8bc96c41e610ede4e3ee2,https://www.jobui.com/job/319281992/,职友集,26500.0,3.0,5.0
美术工具开发(A121251),技术开发,本科以上,上海,2025-08-31,上海,3-5年,,,https://www.jobui.com/job/319282383/,职友集,7971a2179dab54b4ba947547419429b4,https://www.jobui.com/job/319282383/,职友集,,3.0,5.0
美术工具开发,技术开发,本科以上,上海,2025-08-31,上海,3-5年,,,https://www.jobui.com/job/319306124/,职友集,6c0ae1c9d930807f2603d265bf950633,https://www.jobui.com/job/319306124/,职友集,,3.0,5.0
资金运营(A66199),运营,本科以上,上海,2025-08-27,上海,不限经验,15000-30000,,https://www.jobui.com/job/319058805/,职友集,7b263de705c08f72233daa9612f7a5b1,https://www.jobui.com/job/319058805/,职友集,22500.0,,
平台测试-WEB方向,其他,本科以上,上海,2025-08-27,上海,3-5年,11000-20000,,https://www.jobui.com/job/305945555/,职友集,f05276372f276d8629d794f9fd585df0,https://www.jobui.com/job/305945555/,职友集,15500.0,3.0,5.0
平台测试-APP方向,其他,本科以上,上海,2025-08-27,上海,3-5年,11000-20000,,https://www.jobui.com/job/305938333/,职友集,9dc30c9053cd86827f0da39d93e7f86b,https://www.jobui.com/job/305938333/,职友集,15500.0,3.0,5.0
